dt_movimento;nu_apf;nu_contrato;no_mutuario;txt_cpf;dt_assinatura;vr_encargo_total_atraso;qt_dias_atraso;pz_amortizacao;pz_decorrido;pz_remanescente;vr_renda_familiar_comprovada;vr_garantia_inicial;dt_nascimento;co_sexo;qt_coobrigados;de_estado_civil;dsc_tipo_contrato;dt_termino_contrato;dsc_situacao_ctr;qt_prestacoes_atraso;vr_saldo_devedor_atual;vr_prestacao;co_municipio_ibge_completo;name_file
24/03/2015;36833855;419597304831;Maria de Sousa;16449531611;24/01/2019;0;0;0;120;0;636033,0;-22813127,9;22/08/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;799882;INT039
01/11/2017;29335559;580269256601;Ângela da Silva;73064733999;28/11/2024;0;0;0;120;0;636286,0;-22822230,1;26/07/2001;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-04 00:00:00.000;LIQUIDADO;0;0.0;0;887748;INT039
03/10/2020;14495522;961371879821;Lúcia Alves;85725529601;20/11/2011;0;0;0;120;0;533,0;62913,0;11/05/1991;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;175971;INT039
15/12/2019;30987424;758488761075;Amanda Lopes;53957611551;19/07/2023;0;0;0;120;0;636539,0;-22831332,4;21/05/2006;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;867401;INT039
28/04/2017;37930690;334721649335;Simone Almeida;59723291959;16/12/2025;0;0;0;120;0;636792,0;-22840434,6;10/05/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-11-23 00:00:00.000;LIQUIDADO;0;0.0;0;989140;INT039
07/09/2019;56840046;443683574829;Francisca Teixeira;71428736909;21/05/2023;0;0;0;120;0;444,0;62351,0;17/03/1991;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-11-16 00:00:00.000;LIQUIDADO;0;0.0;0;868056;INT039
21/06/2018;93950815;728112489756;Vanessa de Araujo;55580718132;18/03/2021;0;0;0;120;0;637045,0;-22849536,9;06/07/1995;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2013-05-20 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;408415;INT039
21/02/2019;38467008;943126024561;Vanessa Almeida;57614126203;07/04/2018;0;0;0;120;0;637298,0;-22858639,1;03/10/1995;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;437184;INT039
02/05/2025;43254599;523071027960;Rosa Borges;85903909548;21/09/2015;0;0;0;120;0;978,0;45954,0;11/09/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;606981;INT039
26/06/2015;98621605;464243740817;Rita da Conceiçao;48211092848;15/07/2018;0;0;0;120;0;637551,0;-22867741,4;08/10/1998;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;948948;INT039
26/08/2017;67145801;977694829798;Beatriz Lima;64328031801;26/09/2015;0;0;0;120;0;637804,0;-22876843,6;17/03/1984;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;873769;INT039
03/12/2020;49450494;205519202279;Sandra Nunes;93250020498;08/08/2011;0;0;0;120;0;984,0;32898,0;26/07/2006;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;423373;INT039
26/09/2016;20628572;617061570440;Renata da Costa;95441091083;23/06/2016;0;0;0;120;0;638057,0;-22885945,9;09/07/1995;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;862908;INT039
02/09/2022;92654585;557235486879;Larissa do Nascimento;14386726624;15/01/2021;0;0;0;120;0;638310,0;-22895048,1;07/04/1991;1;0;Casado com separaÃ§Ã£o de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;665418;INT039
26/07/2024;86638302;303894614915;Bruna Silva;91528927984;19/11/2025;0;0;0;120;0;753,0;42608,0;07/03/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;0;0.0;0;810069;INT039
26/02/2017;50257083;283765476244;Amanda da Silva;71342868855;28/08/2017;0;0;0;120;0;638563,0;-22904150,4;16/07/1991;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;0;0.0;0;557776;INT039
03/10/2020;12894907;760575900123;Márcia Rocha;65114071374;28/02/2018;0;0;0;120;0;638816,0;-22913252,6;27/10/1990;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;415187;INT039
07/09/2022;59122269;262504698369;Sandra da Silva;65216674012;15/04/2013;0;0;0;120;0;865,0;40358,0;13/04/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;374605;INT039
07/09/2021;74805587;582072455400;Sônia Bezerra;42850827487;25/02/2022;0;0;0;120;0;639069,0;-22922354,9;17/09/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;511591;INT039
01/02/2017;86584532;375852139334;Aparecida Fernandes;93802116186;12/08/2013;0;0;0;120;0;639322,0;-22931457,1;05/03/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;44;0.0;0;556807;INT039
12/06/2022;42143230;179949370519;Eliane Moreira;40804721719;13/12/2015;0;0;0;120;0;792,0;41511,0;28/05/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;392227;INT039
13/05/2019;45409138;731048752731;Débora Ferreira;71610590017;26/12/2014;0;0;0;120;0;639575,0;-22940559,4;13/07/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2023-07-19 00:00:00.000;DISTRATO;0;0.0;0;559695;INT039
13/05/2020;82039145;827981300636;Fernanda Teixeira;15106675183;18/03/2011;0;0;0;120;0;639828,0;-22949661,6;27/01/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;849300;INT039
18/04/2020;67038570;449976041284;Jaqueline da Conceiçao;95543918043;24/06/2013;0;0;0;120;0;873,0;33811,0;06/02/1992;1;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;129589;INT039
15/08/2025;49957603;721267409073;Daniela Lima;43709972566;03/08/2019;0;0;0;120;0;640081,0;-22958763,9;14/10/1999;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;529853;INT039
11/09/2023;40669962;149315605125;Camila Fernandes;90014536841;07/07/2015;0;0;0;120;0;640334,0;-22967866,1;21/07/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2015-11-10 00:00:00.000;LIQUIDACAO_SINISTRO;6;0.0;0;940670;INT039
06/06/2020;70841752;568673121189;Maria Soares;91477862409;24/07/2021;0;0;0;120;0;643,0;68794,0;10/04/2003;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;690786;INT039
19/11/2022;39940693;257922436004;Ângela Teixeira;24259884700;02/11/2016;0;0;0;120;0;640587,0;-22976968,4;08/04/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;661371;INT039
28/09/2021;29751288;726552526358;Vitória da Costa;88928190780;16/04/2020;0;0;0;120;0;640840,0;-22986070,6;22/01/2006;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;151633;INT039
04/06/2017;16555576;240856215151;Aparecida Lima;75652565917;25/07/2022;0;0;0;120;0;574,0;30525,0;12/10/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;320765;INT039
26/08/2020;41031974;647367048991;Josefa Fernandes;73797354233;03/08/2013;0;0;0;120;0;641093,0;-22995172,9;12/07/1984;2;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;540192;INT039
22/07/2021;14974367;837046453940;Letícia Oliveira;85818485442;12/12/2016;0;0;0;120;0;641346,0;-23004275,1;21/02/1993;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;582594;INT039
11/06/2022;10580665;612558181584;Jéssica Dias;66070168423;15/04/2015;0;0;0;120;0;446,0;33261,0;08/03/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;757133;INT039
16/07/2015;74673727;361482532852;Vitória de Oliveira;95825957904;24/05/2014;0;0;0;120;0;641599,0;-23013377,4;01/10/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;649231;INT039
13/04/2016;75009118;360955471342;Juliana de Oliveira;45573307046;21/12/2017;0;0;0;120;0;641852,0;-23022479,6;26/02/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;265381;INT039
24/05/2022;34614363;440432586834;Gabriela Costa;24801659824;09/12/2021;0;0;0;120;0;955,0;40287,0;08/01/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;746873;INT039
01/10/2017;50894420;694789669826;Vera Nunes;87536193396;11/05/2018;0;0;0;120;0;642105,0;-23031581,9;24/12/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;636584;INT039
28/06/2017;13635546;308904726207;Patrícia do Nascimento;32993978053;18/03/2023;0;0;0;120;0;642358,0;-23040684,1;22/05/2001;1;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;996044;INT039
11/01/2025;43634142;513001367493;Bruna Teixeira;97813226309;21/09/2020;0;0;0;120;0;595,0;35759,0;07/04/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;130950;INT039
06/10/2019;92748970;473975316417;Rosângela Souza;28264521151;18/02/2015;0;0;0;120;0;642611,0;-23049786,4;17/12/1992;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;727226;INT039
20/02/2023;88229811;463948749688;Jaqueline Gonçalves;81827433503;10/03/2015;0;0;0;120;0;642864,0;-23058888,6;28/03/1986;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-04 00:00:00.000;LIQUIDADO;0;0.0;0;544817;INT039
02/12/2023;78239783;378867003029;Beatriz Costa;25547807999;03/08/2014;0;0;0;120;0;915,0;35197,0;01/12/1990;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;234655;INT039
15/05/2015;34935727;849491331022;Fabiana Carvalho;54366434345;21/11/2016;0;0;0;120;0;643117,0;-23067990,9;14/01/1989;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;769794;INT039
05/05/2022;69790621;400494967801;Júlia de Carvalho;93526586338;10/01/2015;0;0;0;120;0;643370,0;-23077093,1;27/12/1987;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;405867;INT039
07/03/2017;59638148;389622602948;Andréia Araujo;30347692652;11/03/2013;0;0;0;120;0;671,0;64634,0;09/07/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;310322;INT039
22/03/2022;14308739;313435591289;Gabriela Nascimento;98838790646;27/03/2014;0;0;0;120;0;643623,0;-23086195,4;12/09/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-28 00:00:00.000;LIQUIDADO;0;0.0;0;385261;INT039
02/10/2017;91349005;144764652699;Raimunda Soares;96722494611;22/03/2012;0;0;0;120;0;643876,0;-23095297,6;27/02/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;519281;INT039
02/01/2025;22413525;352945445185;Juliana Almeida;65256051669;07/02/2023;0;0;0;120;0;401,0;62964,0;07/09/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;145640;INT039
16/09/2022;86243929;668137873374;Fabiana de Oliveira;54028660238;18/03/2024;0;0;0;120;0;644129,0;-23104399,9;05/03/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;969553;INT039
07/08/2023;26659782;424022143743;Beatriz dos Santos;14088037920;26/12/2011;0;0;0;120;0;644382,0;-23113502,1;28/01/2001;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;114444;INT039
01/12/2019;97216970;584833932999;Ângela Gonçalves;63645227506;12/11/2020;0;0;0;120;0;995,0;42764,0;25/05/1997;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-25 00:00:00.000;LIQUIDADO;0;0.0;0;199470;INT039
24/06/2018;54854298;750278305090;Vera da Costa;27028493861;16/01/2019;0;0;0;120;0;644635,0;-23122604,4;03/03/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;597796;INT039
13/12/2019;79315222;894772140417;Aline da Silva;24905661920;13/01/2020;0;0;0;120;0;644888,0;-23131706,6;23/08/1995;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;113237;INT039
20/03/2020;96577107;503704904868;Vera Bezerra;64461446196;12/09/2018;0;0;0;120;0;567,0;33535,0;18/12/2001;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-07-03 00:00:00.000;LIQUIDADO;0;0.0;0;113899;INT039
06/01/2022;63678770;955156771408;Fabiana de Souza;90214483280;02/09/2024;0;0;0;120;0;645141,0;-23140808,9;12/04/2005;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;833899;INT039
11/02/2022;19541560;519570433273;Simone de Almeida;71391518951;23/07/2022;0;0;0;120;0;645394,0;-23149911,1;14/08/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;692304;INT039
26/08/2023;22925105;756192919900;Jéssica Pereira;43809184884;03/06/2022;0;0;0;120;0;992,0;58921,0;24/05/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;409289;INT039
14/04/2016;56069560;145611061788;Mariana de Oliveira;60450229752;16/10/2013;0;0;0;120;0;645647,0;-23159013,4;21/10/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;315777;INT039
13/10/2018;86845387;577051101263;Patrícia Marques;27342103244;26/04/2025;0;0;0;120;0;645900,0;-23168115,6;25/03/2002;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;867171;INT039
22/07/2025;68930511;720805822883;Rita Almeida;77623104255;15/09/2024;0;0;0;120;0;860,0;42823,0;25/02/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;631298;INT039
11/09/2015;72593567;487395497906;Maria da Silva;60886616266;10/02/2012;0;0;0;120;0;646153,0;-23177217,9;02/11/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;657413;INT039
26/10/2024;96205198;492691484759;Mariana Araujo;93830040000;09/01/2013;0;0;0;120;0;646406,0;-23186320,1;01/04/1997;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;247714;INT039
21/12/2019;38605040;486698301970;Daniela Fernandes;46016947829;17/05/2014;0;0;0;120;0;808,0;44990,0;17/02/1989;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;237299;INT039
26/01/2024;35479238;579040393838;Sônia Gonçalves;17957944799;08/04/2022;0;0;0;120;0;646659,0;-23195422,4;14/01/2005;1;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;792114;INT039
03/08/2022;12058926;301057867206;Jaqueline Sousa;49581404717;01/11/2016;0;0;0;120;0;646912,0;-23204524,6;07/06/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-10-23 00:00:00.000;LIQUIDADO;0;0.0;0;725691;INT039
06/07/2021;33159044;669915046201;Luana Martins;80495482109;14/04/2012;0;0;0;120;0;710,0;54227,0;13/02/1991;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;0;0.0;0;806574;INT039
19/10/2022;98105006;760607618587;Natália Teixeira;13708385891;14/07/2011;0;0;0;120;0;647165,0;-23213626,9;17/06/1991;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-25 00:00:00.000;LIQUIDADO;0;0.0;0;115403;INT039
09/10/2017;90684675;792530600411;Marlene Borges;62134468841;18/08/2020;0;0;0;120;0;647418,0;-23222729,1;28/07/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;462698;INT039
20/12/2015;10664478;241551955629;Rosa Lima;72830332995;10/02/2016;0;0;0;120;0;667,0;47332,0;10/03/1993;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;506949;INT039
10/03/2023;94012578;947170219176;Terezinha de Araujo;58462582586;05/03/2022;0;0;0;120;0;647671,0;-23231831,4;09/12/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;464983;INT039
16/11/2025;68513783;230323331545;Maria Lopes;12894030560;21/04/2018;0;0;0;120;0;647924,0;-23240933,6;15/02/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;851843;INT039
10/07/2021;37643898;152111159843;Camila Oliveira;17047540008;17/07/2025;0;0;0;120;0;719,0;61335,0;19/06/1993;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;121725;INT039
25/12/2021;17138672;512844245779;Sônia de Araujo;81517182097;26/11/2013;0;0;0;120;0;648177,0;-23250035,9;18/05/1995;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;889335;INT039
20/10/2022;32190086;432339436715;Antônia Cardoso;79021042805;25/01/2025;0;0;0;120;0;648430,0;-23259138,1;19/05/1995;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;152249;INT039
03/11/2025;87891660;138233993263;Lúcia Teixeira;48585880023;28/05/2020;0;0;0;120;0;737,0;67731,0;02/03/2001;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;75;0.0;0;308720;INT039
06/05/2016;36356421;991907550027;Letícia Santos;29972760009;21/12/2018;0;0;0;120;0;648683,0;-23268240,4;05/01/1995;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;454445;INT039
05/09/2020;13496536;613602781017;Lúcia Dias;80228805748;02/02/2018;0;0;0;120;0;648936,0;-23277342,6;11/02/2006;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;104;0.0;0;838243;INT039
17/12/2024;78673997;430522654554;Letícia Santos;49095393538;27/08/2020;0;0;0;120;0;578,0;59693,0;15/04/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;280523;INT039
04/04/2018;40098677;686800169797;Vanessa Oliveira;79855034544;03/06/2022;0;0;0;120;0;649189,0;-23286444,9;21/09/2001;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;562638;INT039
22/10/2016;97905719;968000373275;Amanda Vieira;52055015580;26/04/2025;0;0;0;120;0;649442,0;-23295547,1;23/05/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;334160;INT039
24/11/2018;23237331;953565819035;Carla Rodrigues;91293918756;04/06/2020;0;0;0;120;0;790,0;56485,0;15/07/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;331061;INT039
03/03/2015;55263692;975890716143;Marlene Moreira;28280773913;01/07/2025;0;0;0;120;0;649695,0;-23304649,4;15/09/1995;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;381035;INT039
06/05/2022;49494805;187770218893;Cristiane Almeida;30423089171;15/07/2017;0;0;0;120;0;649948,0;-23313751,6;01/05/2005;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-22 00:00:00.000;LIQUIDADO;0;0.0;0;716695;INT039
10/12/2024;88293124;625471001979;Sônia de Carvalho;49020479568;03/05/2017;0;0;0;120;0;779,0;55025,0;03/06/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;243344;INT039
12/07/2021;96585979;803853122708;Lúcia Mendes;86020815522;13/10/2016;0;0;0;120;0;650201,0;-23322853,9;12/06/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;519731;INT039
24/02/2015;14650644;282817120411;Luana Machado;55887554290;27/11/2019;0;0;0;120;0;650454,0;-23331956,1;19/11/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;89;0.0;0;449130;INT039
16/10/2015;53609499;630225070432;Letícia Marques;41210010465;05/06/2025;0;0;0;120;0;842,0;63287,0;03/02/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;987695;INT039
27/03/2019;93602724;695955041878;Cristiane Batista;35608345516;07/05/2024;0;0;0;120;0;650707,0;-23341058,4;28/04/1999;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;0;0.0;0;156082;INT039
03/10/2017;12056851;700412604885;Raimunda Araujo;98627753709;03/12/2015;0;0;0;120;0;650960,0;-23350160,6;08/08/2006;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;465965;INT039
28/09/2019;32415176;142792998598;Ana Almeida;34526053741;16/05/2022;0;0;0;120;0;885,0;63562,0;02/04/2003;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;91;0.0;0;835694;INT039
13/07/2018;18936895;934668542952;Adriana da Costa;44332814310;01/12/2025;0;0;0;120;0;651213,0;-23359262,9;21/12/2000;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;0;0.0;0;620344;INT039
08/06/2025;76220444;777290081793;Ana do Nascimento;40520091713;06/08/2014;0;0;0;120;0;651466,0;-23368365,1;07/02/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;107966;INT039
23/09/2017;81917400;480548503929;Márcia Mendes;85497867786;11/04/2016;0;0;0;120;0;575,0;48826,0;15/12/1997;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-20 00:00:00.000;LIQUIDADO;97;0.0;0;787135;INT039
22/11/2017;20229023;741592712723;Adriana Araujo;24197332269;07/02/2021;0;0;0;120;0;651719,0;-23377467,4;27/05/1991;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;304165;INT039
07/01/2018;22897596;362744385642;Luana Costa;65425583315;27/03/2022;0;0;0;120;0;651972,0;-23386569,6;24/01/2001;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;104;0.0;0;218484;INT039
09/11/2025;12604305;407406140539;Raimunda da Costa;72479856488;25/05/2024;0;0;0;120;0;875,0;32337,0;25/02/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;775902;INT039
