data_referencia;cod_ibge;txt_municipio;txt_uf;txt_regiao;cod_empreendimento;txt_nome_empreendimento;txt_af;txt_modalidade;dt_assinatura_contrato;data_nascimento;txt_sexo;Estado Civil;Tipo de Beneficiário;vr_garantia_inicial;vr_subsidio_concessao;vr_renda_familiar_comprovada
22/07/2022;186654;Curitiba;PR;Sul;FAR-8988-PR;Condomínio FAR-8988-PR;Banco do Brasil;MCMV-Oferta Pública;12/07/2023;07/11/1991;Feminino;viúvo;Extravista;R$ 85.066,00;R$ 47.107,00;R$ 2.945,00
19/09/2022;818962;Salvador;BA;Nordeste;FAR-8989-BA;Residencial FAR-8989-BA;Banco do Brasil;MCMV-FAR;13/08/2023;10/04/2001;Feminino;solteiro;Quilombolas;R$ 72.768,00;R$ 40.276,00;R$ 4.736,00
18/10/2019;610320;São Paulo;SP;Sudeste;FAR-8990-SP;Condomínio FAR-8990-SP;Caixa Econômica Federal;MCMV-FAR;28/03/2024;26/04/1984;Feminino;separado;Extravista;R$ 64.459,00;R$ 46.456,00;R$ 4.731,00
25/07/2017;180815;Curitiba;PR;Sul;FAR-8991-PR;Conjunto Habitacional FAR-8991-PR;Caixa Econômica Federal;MCMV-Oferta Pública;24/07/2024;23/01/2001;Masculino;viúvo;Pescadores artesanais;R$ 59.911,00;R$ 45.467,00;R$ 1.769,00
07/04/2023;503794;Salvador;BA;Nordeste;FAR-8992-BA;Residencial FAR-8992-BA;Caixa Econômica Federal;MCMV-FAR;25/05/2025;21/03/1985;Masculino;separado;Indigena;R$ 66.813,00;R$ 45.969,00;R$ 3.223,00
23/04/2020;365622;Salvador;BA;Nordeste;FAR-8993-BA;Condomínio FAR-8993-BA;Caixa Econômica Federal;MCMV-FAR;02/05/2024;14/05/2006;Feminino;solteiro;Pescadores artesanais;R$ 69.796,00;R$ 40.290,00;R$ 1.413,00
17/03/2021;652081;São Paulo;SP;Sudeste;FAR-8994-SP;Conjunto Habitacional FAR-8994-SP;Banco do Nordeste;MCMV-FAR;12/05/2023;03/02/1993;Feminino;separado;Indigena;R$ 52.212,00;R$ 46.623,00;R$ 1.749,00
16/11/2020;281135;São Paulo;SP;Sudeste;FAR-8995-SP;Conjunto Habitacional FAR-8995-SP;Banco do Nordeste;MCMV-FAR;07/12/2024;13/04/2005;Masculino;solteiro;Indigena;R$ 63.511,00;R$ 40.570,00;R$ 1.655,00
24/11/2020;858110;Salvador;BA;Nordeste;FAR-8996-BA;Conjunto Habitacional FAR-8996-BA;Banco do Brasil;MCMV-FAR;02/04/2025;15/12/1996;Feminino;casado;Pescadores artesanais;R$ 68.038,00;R$ 45.856,00;R$ 2.605,00
27/06/2018;704477;Curitiba;PR;Sul;FAR-8997-PR;Residencial FAR-8997-PR;Caixa Econômica Federal;MCMV-Oferta Pública;20/06/2025;16/05/1987;Feminino;separado;Pescadores artesanais;R$ 94.263,00;R$ 44.642,00;R$ 4.361,00
11/09/2019;326279;Rio de Janeiro;RJ;Sudeste;FAR-8998-RJ;Conjunto Habitacional FAR-8998-RJ;Caixa Econômica Federal;MCMV-Entidades;29/12/2024;07/09/1998;Masculino;solteiro;Assentados do PNRA;R$ 93.471,00;R$ 42.409,00;R$ 2.972,00
06/11/2021;387693;São Paulo;SP;Sudeste;FAR-8999-SP;Residencial FAR-8999-SP;Banco do Nordeste;MCMV-FAR;13/07/2023;20/09/2000;Feminino;separado;Extravista;R$ 99.347,00;R$ 45.140,00;R$ 1.529,00
07/07/2018;437653;Curitiba;PR;Sul;FAR-9000-PR;Conjunto Habitacional FAR-9000-PR;Caixa Econômica Federal;MCMV-Oferta Pública;31/07/2023;15/04/2001;Masculino;casado;Outras Comunidades;R$ 93.822,00;R$ 44.492,00;R$ 1.562,00
12/01/2019;885203;Salvador;BA;Nordeste;FAR-9001-BA;Condomínio FAR-9001-BA;Banco do Nordeste;MCMV-FAR;06/01/2025;08/10/1997;Feminino;divorciado;Pescadores artesanais;R$ 96.784,00;R$ 45.089,00;R$ 2.686,00
25/04/2018;746004;Salvador;BA;Nordeste;FAR-9002-BA;Conjunto Habitacional FAR-9002-BA;Banco do Brasil;MCMV-FAR;28/04/2024;23/05/1988;Feminino;separado;Pescadores artesanais;R$ 86.707,00;R$ 45.234,00;R$ 2.668,00
23/02/2018;914646;Curitiba;PR;Sul;FAR-9003-PR;Conjunto Habitacional FAR-9003-PR;Caixa Econômica Federal;MCMV-Oferta Pública;24/08/2023;24/09/1986;Feminino;viúvo;Assentados do PNRA;R$ 93.051,00;R$ 47.351,00;R$ 3.749,00
06/10/2021;214561;Salvador;BA;Nordeste;FAR-9004-BA;Residencial FAR-9004-BA;Banco do Brasil;MCMV-FAR;29/12/2023;28/09/1995;Masculino;casado;Quilombolas;R$ 77.894,00;R$ 47.314,00;R$ 4.668,00
10/12/2018;825978;Salvador;BA;Nordeste;FAR-9005-BA;Residencial FAR-9005-BA;Banco do Nordeste;MCMV-FAR;07/06/2025;28/04/1998;Feminino;divorciado;Outras Comunidades;R$ 60.778,00;R$ 47.551,00;R$ 2.936,00
16/01/2017;555108;Curitiba;PR;Sul;FAR-9006-PR;Conjunto Habitacional FAR-9006-PR;Caixa Econômica Federal;MCMV-Oferta Pública;16/12/2023;15/01/1985;Masculino;viúvo;Outras Comunidades;R$ 99.526,00;R$ 41.063,00;R$ 4.173,00
07/09/2018;111102;São Paulo;SP;Sudeste;FAR-9007-SP;Condomínio FAR-9007-SP;Banco do Brasil;MCMV-FAR;28/12/2023;23/04/2002;Masculino;separado;Quilombolas;R$ 68.147,00;R$ 47.456,00;R$ 3.434,00
13/04/2018;762369;Rio de Janeiro;RJ;Sudeste;FAR-9008-RJ;Residencial FAR-9008-RJ;Banco do Brasil;MCMV-Entidades;15/03/2025;26/08/1995;Masculino;viúvo;Indigena;R$ 83.026,00;R$ 47.017,00;R$ 3.232,00
21/06/2018;103620;Curitiba;PR;Sul;FAR-9009-PR;Conjunto Habitacional FAR-9009-PR;Banco do Nordeste;MCMV-Oferta Pública;19/01/2024;23/04/1989;Feminino;viúvo;Não aplicável;R$ 87.366,00;R$ 48.721,00;R$ 3.060,00
27/08/2020;515560;Curitiba;PR;Sul;FAR-9010-PR;Condomínio FAR-9010-PR;Caixa Econômica Federal;MCMV-Oferta Pública;14/06/2023;23/10/1993;Feminino;solteiro;Assentados do PNRA;R$ 70.253,00;R$ 42.808,00;R$ 3.203,00
11/08/2023;388876;Curitiba;PR;Sul;FAR-9011-PR;Conjunto Habitacional FAR-9011-PR;Caixa Econômica Federal;MCMV-Oferta Pública;22/02/2025;19/10/1988;Masculino;viúvo;Pescadores artesanais;R$ 83.439,00;R$ 44.799,00;R$ 4.990,00
09/08/2021;655880;São Paulo;SP;Sudeste;FAR-9012-SP;Residencial FAR-9012-SP;Banco do Brasil;MCMV-FAR;25/03/2025;24/10/1988;Masculino;divorciado;Assentados do PNRA;R$ 74.463,00;R$ 45.559,00;R$ 1.421,00
18/12/2024;962558;Curitiba;PR;Sul;FAR-9013-PR;Residencial FAR-9013-PR;Banco do Nordeste;MCMV-Oferta Pública;18/03/2023;12/06/2003;Feminino;separado;Quilombolas;R$ 82.215,00;R$ 44.808,00;R$ 1.939,00
07/06/2021;215996;Salvador;BA;Nordeste;FAR-9014-BA;Conjunto Habitacional FAR-9014-BA;Caixa Econômica Federal;MCMV-FAR;28/05/2025;10/08/1994;Masculino;viúvo;Pescadores artesanais;R$ 86.178,00;R$ 49.339,00;R$ 4.794,00
12/01/2020;594890;Rio de Janeiro;RJ;Sudeste;FAR-9015-RJ;Condomínio FAR-9015-RJ;Caixa Econômica Federal;MCMV-Entidades;28/04/2024;24/07/1987;Masculino;casado;Quilombolas;R$ 68.778,00;R$ 44.462,00;R$ 1.412,00
25/03/2021;112468;Curitiba;PR;Sul;FAR-9016-PR;Condomínio FAR-9016-PR;Banco do Brasil;MCMV-Oferta Pública;28/06/2023;28/08/1999;Masculino;solteiro;Pescadores artesanais;R$ 52.067,00;R$ 46.483,00;R$ 3.986,00
28/02/2019;794925;Curitiba;PR;Sul;FAR-9017-PR;Residencial FAR-9017-PR;Caixa Econômica Federal;MCMV-Oferta Pública;10/10/2024;07/05/1990;Feminino;separado;Indigena;R$ 76.929,00;R$ 47.463,00;R$ 3.614,00
05/02/2022;750301;Salvador;BA;Nordeste;FAR-9018-BA;Conjunto Habitacional FAR-9018-BA;Caixa Econômica Federal;MCMV-FAR;28/11/2024;06/03/1992;Feminino;solteiro;Pescadores artesanais;R$ 71.864,00;R$ 41.019,00;R$ 2.429,00
22/06/2023;385053;São Paulo;SP;Sudeste;FAR-9019-SP;Residencial FAR-9019-SP;Caixa Econômica Federal;MCMV-FAR;01/10/2024;25/12/1995;Masculino;casado;Não aplicável;R$ 61.254,00;R$ 40.131,00;R$ 2.851,00
25/05/2018;153733;Salvador;BA;Nordeste;FAR-9020-BA;Condomínio FAR-9020-BA;Caixa Econômica Federal;MCMV-FAR;26/03/2025;24/03/1997;Feminino;casado;Extravista;R$ 62.252,00;R$ 48.166,00;R$ 3.816,00
19/05/2024;660876;Rio de Janeiro;RJ;Sudeste;FAR-9021-RJ;Condomínio FAR-9021-RJ;Banco do Brasil;MCMV-Entidades;18/01/2023;03/07/1990;Masculino;viúvo;Quilombolas;R$ 62.229,00;R$ 43.497,00;R$ 4.671,00
19/08/2018;945192;Curitiba;PR;Sul;FAR-9022-PR;Condomínio FAR-9022-PR;Banco do Brasil;MCMV-Oferta Pública;14/06/2023;16/02/1994;Feminino;solteiro;Assentados do PNRA;R$ 86.133,00;R$ 48.847,00;R$ 1.623,00
21/04/2021;331895;Salvador;BA;Nordeste;FAR-9023-BA;Residencial FAR-9023-BA;Banco do Nordeste;MCMV-FAR;28/06/2025;22/10/1985;Feminino;divorciado;Indigena;R$ 65.794,00;R$ 49.292,00;R$ 2.417,00
07/02/2022;477112;São Paulo;SP;Sudeste;FAR-9024-SP;Condomínio FAR-9024-SP;Banco do Nordeste;MCMV-FAR;26/04/2023;06/11/1997;Masculino;divorciado;Pescadores artesanais;R$ 96.167,00;R$ 48.216,00;R$ 1.349,00
20/09/2019;177145;Salvador;BA;Nordeste;FAR-9025-BA;Residencial FAR-9025-BA;Caixa Econômica Federal;MCMV-FAR;13/05/2025;23/08/2001;Feminino;separado;Não aplicável;R$ 58.310,00;R$ 40.251,00;R$ 2.067,00
25/09/2022;659710;Curitiba;PR;Sul;FAR-9026-PR;Conjunto Habitacional FAR-9026-PR;Caixa Econômica Federal;MCMV-Oferta Pública;19/09/2024;21/08/1995;Feminino;separado;Quilombolas;R$ 66.290,00;R$ 49.863,00;R$ 4.815,00
22/12/2019;636620;Rio de Janeiro;RJ;Sudeste;FAR-9027-RJ;Condomínio FAR-9027-RJ;Banco do Brasil;MCMV-Entidades;13/10/2023;11/08/1996;Masculino;divorciado;Extravista;R$ 67.913,00;R$ 40.811,00;R$ 3.175,00
16/12/2021;398011;Salvador;BA;Nordeste;FAR-9028-BA;Residencial FAR-9028-BA;Banco do Nordeste;MCMV-FAR;09/02/2023;23/03/2004;Feminino;divorciado;Indigena;R$ 86.942,00;R$ 48.203,00;R$ 2.494,00
04/02/2024;747120;São Paulo;SP;Sudeste;FAR-9029-SP;Conjunto Habitacional FAR-9029-SP;Banco do Nordeste;MCMV-FAR;04/01/2025;18/05/2001;Masculino;separado;Extravista;R$ 64.201,00;R$ 49.462,00;R$ 1.772,00
03/08/2017;381946;São Paulo;SP;Sudeste;FAR-9030-SP;Conjunto Habitacional FAR-9030-SP;Banco do Nordeste;MCMV-FAR;16/02/2023;01/12/1992;Feminino;viúvo;Extravista;R$ 67.453,00;R$ 48.148,00;R$ 2.090,00
27/09/2024;160989;Salvador;BA;Nordeste;FAR-9031-BA;Condomínio FAR-9031-BA;Caixa Econômica Federal;MCMV-FAR;31/07/2024;05/12/2005;Feminino;viúvo;Indigena;R$ 54.760,00;R$ 41.809,00;R$ 4.961,00
06/02/2019;468211;São Paulo;SP;Sudeste;FAR-9032-SP;Conjunto Habitacional FAR-9032-SP;Caixa Econômica Federal;MCMV-FAR;14/06/2024;23/05/1990;Feminino;casado;Pescadores artesanais;R$ 66.263,00;R$ 42.525,00;R$ 3.554,00
27/03/2020;283720;Salvador;BA;Nordeste;FAR-9033-BA;Residencial FAR-9033-BA;Banco do Brasil;MCMV-FAR;26/12/2023;01/09/1994;Feminino;divorciado;Não aplicável;R$ 80.383,00;R$ 46.715,00;R$ 3.169,00
24/06/2019;533824;Curitiba;PR;Sul;FAR-9034-PR;Condomínio FAR-9034-PR;Banco do Brasil;MCMV-Oferta Pública;24/03/2024;27/05/2001;Masculino;separado;Extravista;R$ 59.793,00;R$ 45.409,00;R$ 4.738,00
12/10/2021;143920;Curitiba;PR;Sul;FAR-9035-PR;Residencial FAR-9035-PR;Banco do Brasil;MCMV-Oferta Pública;19/06/2024;15/12/1999;Feminino;separado;Indigena;R$ 72.479,00;R$ 43.862,00;R$ 2.822,00
26/05/2023;149734;Curitiba;PR;Sul;FAR-9036-PR;Condomínio FAR-9036-PR;Caixa Econômica Federal;MCMV-Oferta Pública;29/05/2024;18/08/2000;Masculino;separado;Assentados do PNRA;R$ 54.967,00;R$ 47.038,00;R$ 1.945,00
25/09/2023;487862;São Paulo;SP;Sudeste;FAR-9037-SP;Conjunto Habitacional FAR-9037-SP;Caixa Econômica Federal;MCMV-FAR;16/03/2023;16/10/1999;Feminino;viúvo;Extravista;R$ 53.101,00;R$ 47.762,00;R$ 3.326,00
21/11/2021;369831;São Paulo;SP;Sudeste;FAR-9038-SP;Residencial FAR-9038-SP;Caixa Econômica Federal;MCMV-FAR;05/01/2023;05/01/1986;Feminino;divorciado;Assentados do PNRA;R$ 65.664,00;R$ 48.314,00;R$ 3.594,00
27/05/2017;776205;Rio de Janeiro;RJ;Sudeste;FAR-9039-RJ;Residencial FAR-9039-RJ;Caixa Econômica Federal;MCMV-Entidades;17/01/2025;14/11/2001;Masculino;divorciado;Indigena;R$ 85.255,00;R$ 43.249,00;R$ 4.444,00
07/11/2023;807418;São Paulo;SP;Sudeste;FAR-9040-SP;Conjunto Habitacional FAR-9040-SP;Caixa Econômica Federal;MCMV-FAR;28/01/2023;13/12/2003;Feminino;viúvo;Extravista;R$ 80.830,00;R$ 45.040,00;R$ 3.239,00
26/12/2020;135079;São Paulo;SP;Sudeste;FAR-9041-SP;Residencial FAR-9041-SP;Caixa Econômica Federal;MCMV-FAR;30/03/2023;06/12/1986;Masculino;solteiro;Outras Comunidades;R$ 84.889,00;R$ 41.430,00;R$ 3.548,00
28/09/2021;660983;Rio de Janeiro;RJ;Sudeste;FAR-9042-RJ;Condomínio FAR-9042-RJ;Banco do Nordeste;MCMV-Entidades;21/06/2023;14/03/1993;Masculino;separado;Outras Comunidades;R$ 67.766,00;R$ 41.036,00;R$ 2.078,00
01/11/2021;214527;Salvador;BA;Nordeste;FAR-9043-BA;Conjunto Habitacional FAR-9043-BA;Banco do Nordeste;MCMV-FAR;20/09/2023;01/10/2003;Masculino;casado;Quilombolas;R$ 69.519,00;R$ 40.388,00;R$ 2.163,00
28/11/2019;148042;Rio de Janeiro;RJ;Sudeste;FAR-9044-RJ;Conjunto Habitacional FAR-9044-RJ;Caixa Econômica Federal;MCMV-Entidades;22/08/2024;28/12/1994;Masculino;casado;Extravista;R$ 77.649,00;R$ 48.304,00;R$ 2.876,00
21/07/2022;136609;Rio de Janeiro;RJ;Sudeste;FAR-9045-RJ;Condomínio FAR-9045-RJ;Banco do Nordeste;MCMV-Entidades;03/01/2025;03/10/2004;Feminino;divorciado;Outras Comunidades;R$ 50.049,00;R$ 46.748,00;R$ 3.451,00
01/11/2022;609855;Rio de Janeiro;RJ;Sudeste;FAR-9046-RJ;Condomínio FAR-9046-RJ;Banco do Brasil;MCMV-Entidades;11/04/2023;07/07/1994;Feminino;separado;Assentados do PNRA;R$ 52.529,00;R$ 44.955,00;R$ 1.529,00
11/09/2024;960873;Salvador;BA;Nordeste;FAR-9047-BA;Conjunto Habitacional FAR-9047-BA;Banco do Brasil;MCMV-FAR;31/07/2023;14/07/1998;Feminino;separado;Pescadores artesanais;R$ 87.654,00;R$ 48.952,00;R$ 4.150,00
23/09/2021;833498;São Paulo;SP;Sudeste;FAR-9048-SP;Conjunto Habitacional FAR-9048-SP;Caixa Econômica Federal;MCMV-FAR;16/05/2024;13/02/1986;Masculino;divorciado;Quilombolas;R$ 57.177,00;R$ 43.032,00;R$ 2.729,00
26/05/2023;421112;Curitiba;PR;Sul;FAR-9049-PR;Conjunto Habitacional FAR-9049-PR;Banco do Brasil;MCMV-Oferta Pública;29/01/2025;01/09/1988;Feminino;casado;Assentados do PNRA;R$ 88.518,00;R$ 48.706,00;R$ 1.501,00
12/08/2022;998898;São Paulo;SP;Sudeste;FAR-9050-SP;Conjunto Habitacional FAR-9050-SP;Banco do Nordeste;MCMV-FAR;02/09/2023;26/06/1987;Masculino;solteiro;Outras Comunidades;R$ 54.851,00;R$ 48.408,00;R$ 3.377,00
26/08/2019;555109;São Paulo;SP;Sudeste;FAR-9051-SP;Conjunto Habitacional FAR-9051-SP;Caixa Econômica Federal;MCMV-FAR;19/12/2024;06/03/1995;Feminino;separado;Outras Comunidades;R$ 55.530,00;R$ 45.155,00;R$ 2.028,00
04/12/2022;746032;São Paulo;SP;Sudeste;FAR-9052-SP;Residencial FAR-9052-SP;Banco do Brasil;MCMV-FAR;24/01/2023;05/05/2000;Feminino;solteiro;Indigena;R$ 67.651,00;R$ 46.924,00;R$ 3.095,00
13/06/2024;513327;São Paulo;SP;Sudeste;FAR-9053-SP;Conjunto Habitacional FAR-9053-SP;Banco do Brasil;MCMV-FAR;23/06/2024;17/04/2002;Masculino;viúvo;Extravista;R$ 80.291,00;R$ 42.662,00;R$ 3.433,00
20/02/2023;584966;São Paulo;SP;Sudeste;FAR-9054-SP;Residencial FAR-9054-SP;Banco do Nordeste;MCMV-FAR;12/05/2023;02/12/1992;Masculino;solteiro;Assentados do PNRA;R$ 84.868,00;R$ 43.933,00;R$ 2.796,00
09/06/2023;674365;São Paulo;SP;Sudeste;FAR-9055-SP;Conjunto Habitacional FAR-9055-SP;Banco do Nordeste;MCMV-FAR;28/09/2023;23/08/2001;Feminino;casado;Pescadores artesanais;R$ 95.929,00;R$ 45.044,00;R$ 1.784,00
02/01/2017;992175;Rio de Janeiro;RJ;Sudeste;FAR-9056-RJ;Conjunto Habitacional FAR-9056-RJ;Banco do Nordeste;MCMV-Entidades;26/09/2024;27/04/1986;Masculino;solteiro;Assentados do PNRA;R$ 79.205,00;R$ 49.791,00;R$ 4.285,00
28/05/2023;172710;São Paulo;SP;Sudeste;FAR-9057-SP;Residencial FAR-9057-SP;Banco do Nordeste;MCMV-FAR;11/10/2024;21/03/2004;Feminino;casado;Não aplicável;R$ 75.927,00;R$ 41.106,00;R$ 3.466,00
19/02/2021;361073;São Paulo;SP;Sudeste;FAR-9058-SP;Residencial FAR-9058-SP;Banco do Brasil;MCMV-FAR;12/12/2024;20/03/1997;Feminino;separado;Assentados do PNRA;R$ 61.123,00;R$ 49.330,00;R$ 4.512,00
07/08/2021;513489;Curitiba;PR;Sul;FAR-9059-PR;Condomínio FAR-9059-PR;Banco do Nordeste;MCMV-Oferta Pública;18/01/2023;05/06/2002;Masculino;casado;Extravista;R$ 88.603,00;R$ 44.835,00;R$ 1.537,00
23/11/2021;891072;São Paulo;SP;Sudeste;FAR-9060-SP;Condomínio FAR-9060-SP;Banco do Brasil;MCMV-FAR;22/09/2023;01/01/1999;Feminino;viúvo;Assentados do PNRA;R$ 86.960,00;R$ 49.713,00;R$ 2.146,00
19/06/2019;650968;Rio de Janeiro;RJ;Sudeste;FAR-9061-RJ;Residencial FAR-9061-RJ;Caixa Econômica Federal;MCMV-Entidades;21/12/2023;13/02/1989;Masculino;divorciado;Assentados do PNRA;R$ 89.202,00;R$ 46.907,00;R$ 2.806,00
19/06/2022;922900;Curitiba;PR;Sul;FAR-9062-PR;Condomínio FAR-9062-PR;Banco do Brasil;MCMV-Oferta Pública;16/02/2025;15/07/1998;Masculino;solteiro;Quilombolas;R$ 88.724,00;R$ 42.933,00;R$ 3.296,00
23/06/2021;363833;Salvador;BA;Nordeste;FAR-9063-BA;Residencial FAR-9063-BA;Banco do Brasil;MCMV-FAR;15/10/2024;25/09/1991;Feminino;divorciado;Assentados do PNRA;R$ 95.467,00;R$ 44.966,00;R$ 4.700,00
19/07/2023;585549;São Paulo;SP;Sudeste;FAR-9064-SP;Residencial FAR-9064-SP;Caixa Econômica Federal;MCMV-FAR;11/04/2024;07/10/1994;Feminino;viúvo;Não aplicável;R$ 78.834,00;R$ 42.423,00;R$ 1.432,00
28/10/2018;664589;Curitiba;PR;Sul;FAR-9065-PR;Condomínio FAR-9065-PR;Banco do Nordeste;MCMV-Oferta Pública;01/11/2024;17/09/1996;Feminino;solteiro;Quilombolas;R$ 79.136,00;R$ 48.243,00;R$ 3.630,00
01/04/2023;921614;Rio de Janeiro;RJ;Sudeste;FAR-9066-RJ;Residencial FAR-9066-RJ;Banco do Nordeste;MCMV-Entidades;04/01/2024;14/03/1998;Feminino;viúvo;Indigena;R$ 81.711,00;R$ 44.660,00;R$ 3.216,00
07/03/2020;509045;Salvador;BA;Nordeste;FAR-9067-BA;Condomínio FAR-9067-BA;Banco do Nordeste;MCMV-FAR;20/10/2023;22/01/1998;Feminino;separado;Extravista;R$ 87.810,00;R$ 49.088,00;R$ 3.250,00
10/03/2018;651320;Rio de Janeiro;RJ;Sudeste;FAR-9068-RJ;Condomínio FAR-9068-RJ;Caixa Econômica Federal;MCMV-Entidades;04/04/2024;16/03/2004;Masculino;viúvo;Extravista;R$ 77.245,00;R$ 44.788,00;R$ 3.919,00
21/12/2017;171025;Curitiba;PR;Sul;FAR-9069-PR;Condomínio FAR-9069-PR;Banco do Brasil;MCMV-Oferta Pública;03/05/2023;19/12/1996;Masculino;viúvo;Quilombolas;R$ 72.659,00;R$ 46.549,00;R$ 3.259,00
19/02/2020;924316;Rio de Janeiro;RJ;Sudeste;FAR-9070-RJ;Residencial FAR-9070-RJ;Banco do Nordeste;MCMV-Entidades;16/02/2025;27/05/2004;Masculino;separado;Quilombolas;R$ 91.499,00;R$ 45.409,00;R$ 3.504,00
02/06/2021;646775;São Paulo;SP;Sudeste;FAR-9071-SP;Condomínio FAR-9071-SP;Banco do Nordeste;MCMV-FAR;30/07/2024;13/11/2005;Feminino;divorciado;Extravista;R$ 85.734,00;R$ 47.981,00;R$ 2.102,00
07/03/2024;461658;Salvador;BA;Nordeste;FAR-9072-BA;Residencial FAR-9072-BA;Banco do Nordeste;MCMV-FAR;28/05/2024;22/05/2006;Masculino;viúvo;Quilombolas;R$ 84.049,00;R$ 42.574,00;R$ 2.248,00
13/09/2020;858740;Curitiba;PR;Sul;FAR-9073-PR;Residencial FAR-9073-PR;Banco do Brasil;MCMV-Oferta Pública;01/10/2023;11/06/1997;Feminino;divorciado;Indigena;R$ 62.164,00;R$ 45.477,00;R$ 3.413,00
04/05/2021;343979;Salvador;BA;Nordeste;FAR-9074-BA;Conjunto Habitacional FAR-9074-BA;Banco do Brasil;MCMV-FAR;06/05/2023;02/07/1987;Masculino;divorciado;Indigena;R$ 78.795,00;R$ 41.327,00;R$ 1.893,00
01/09/2021;808761;Rio de Janeiro;RJ;Sudeste;FAR-9075-RJ;Conjunto Habitacional FAR-9075-RJ;Caixa Econômica Federal;MCMV-Entidades;13/02/2025;23/07/1990;Feminino;divorciado;Assentados do PNRA;R$ 86.858,00;R$ 41.226,00;R$ 3.148,00
08/12/2019;104613;Rio de Janeiro;RJ;Sudeste;FAR-9076-RJ;Condomínio FAR-9076-RJ;Banco do Brasil;MCMV-Entidades;22/08/2024;04/08/1994;Masculino;viúvo;Pescadores artesanais;R$ 62.718,00;R$ 48.875,00;R$ 2.099,00
01/10/2020;669066;Salvador;BA;Nordeste;FAR-9077-BA;Condomínio FAR-9077-BA;Banco do Brasil;MCMV-FAR;05/02/2025;03/04/1997;Feminino;casado;Outras Comunidades;R$ 54.595,00;R$ 48.117,00;R$ 3.357,00
26/12/2018;168593;São Paulo;SP;Sudeste;FAR-9078-SP;Residencial FAR-9078-SP;Caixa Econômica Federal;MCMV-FAR;11/02/2023;06/04/2004;Feminino;separado;Outras Comunidades;R$ 76.243,00;R$ 46.357,00;R$ 3.714,00
06/03/2019;263150;Curitiba;PR;Sul;FAR-9079-PR;Conjunto Habitacional FAR-9079-PR;Caixa Econômica Federal;MCMV-Oferta Pública;02/09/2023;01/06/1993;Masculino;divorciado;Extravista;R$ 52.751,00;R$ 42.415,00;R$ 2.187,00
22/10/2019;720626;Curitiba;PR;Sul;FAR-9080-PR;Condomínio FAR-9080-PR;Caixa Econômica Federal;MCMV-Oferta Pública;18/01/2023;19/06/1985;Masculino;separado;Extravista;R$ 59.767,00;R$ 43.122,00;R$ 1.436,00
22/12/2019;323372;Curitiba;PR;Sul;FAR-9081-PR;Residencial FAR-9081-PR;Banco do Nordeste;MCMV-Oferta Pública;30/09/2023;04/02/1992;Masculino;separado;Quilombolas;R$ 50.922,00;R$ 49.313,00;R$ 2.257,00
01/08/2020;365017;Rio de Janeiro;RJ;Sudeste;FAR-9082-RJ;Residencial FAR-9082-RJ;Caixa Econômica Federal;MCMV-Entidades;23/06/2025;03/11/2005;Masculino;viúvo;Pescadores artesanais;R$ 74.552,00;R$ 46.371,00;R$ 3.870,00
04/07/2017;347581;Curitiba;PR;Sul;FAR-9083-PR;Conjunto Habitacional FAR-9083-PR;Banco do Nordeste;MCMV-Oferta Pública;14/09/2023;21/01/1991;Masculino;solteiro;Quilombolas;R$ 62.599,00;R$ 47.806,00;R$ 3.072,00
15/06/2017;592097;São Paulo;SP;Sudeste;FAR-9084-SP;Conjunto Habitacional FAR-9084-SP;Caixa Econômica Federal;MCMV-FAR;28/01/2023;02/03/1996;Masculino;separado;Indigena;R$ 90.756,00;R$ 43.542,00;R$ 2.907,00
04/10/2024;352511;Salvador;BA;Nordeste;FAR-9085-BA;Conjunto Habitacional FAR-9085-BA;Banco do Brasil;MCMV-FAR;08/03/2023;02/04/2002;Feminino;viúvo;Indigena;R$ 99.944,00;R$ 49.364,00;R$ 1.704,00
07/03/2018;828888;São Paulo;SP;Sudeste;FAR-9086-SP;Condomínio FAR-9086-SP;Banco do Nordeste;MCMV-FAR;30/05/2024;16/11/1987;Masculino;solteiro;Quilombolas;R$ 61.349,00;R$ 40.860,00;R$ 3.683,00
27/11/2021;895956;Salvador;BA;Nordeste;FAR-9087-BA;Conjunto Habitacional FAR-9087-BA;Banco do Brasil;MCMV-FAR;06/05/2024;11/06/1985;Masculino;casado;Extravista;R$ 89.322,00;R$ 44.123,00;R$ 4.277,00
13/02/2021;966165;Salvador;BA;Nordeste;FAR-9088-BA;Condomínio FAR-9088-BA;Banco do Nordeste;MCMV-FAR;03/08/2024;18/12/1988;Masculino;casado;Quilombolas;R$ 62.803,00;R$ 44.016,00;R$ 2.694,00
27/04/2024;479133;Salvador;BA;Nordeste;FAR-9089-BA;Conjunto Habitacional FAR-9089-BA;Banco do Nordeste;MCMV-FAR;27/07/2024;20/05/1999;Feminino;solteiro;Pescadores artesanais;R$ 86.118,00;R$ 47.086,00;R$ 4.887,00
17/10/2020;669061;São Paulo;SP;Sudeste;FAR-9090-SP;Condomínio FAR-9090-SP;Caixa Econômica Federal;MCMV-FAR;02/11/2023;15/06/1996;Masculino;solteiro;Quilombolas;R$ 76.049,00;R$ 40.699,00;R$ 2.111,00
